"","male","female","",""
"ageCat7","0.999968135661267","1.00000043590078","",""
"ageCat8","1.00003419978072","1.00013751122789","",""
"","","","",""
"ageCat1","0.37191885569708","0.582221559501652","relative.walk.time","zcta14"
"ageCat2","0.679695078060821","0.906194298915246","",""
"ageCat3","0.680373604738653","1","",""
"ageCat4","0.634076606187155","0.736419496098558","",""
"ageCat5","0.675695111473329","0.786976275739553","",""
"ageCat6","0.69899371393552","0.719629598845281","",""
"ageCat7","0.603574002277298","0.901612515133801","",""
"ageCat8","0.554930216177082","0.649059014942327","",""
"","","","",""
"ageCat1","0.219213669935688","0.124154767633851","relative.cycle.time",""
"ageCat2","0.77889043726755","0.526382759324013","",""
"ageCat3","1.34757266270611","1","",""
"ageCat4","0.556713346923527","0.34125033216403","",""
"ageCat5","0.413442997951162","0.293681468035506","",""
"ageCat6","0.293082640282162","0.243179651247174","",""
"ageCat7","0.227765602460245","0.197836970309553","",""
"ageCat8","0.250177754149001","0.134468903848193","",""
"","","","",""
"ageCat1","0.999526825146955","1.00074413453813","relative.walk.speed",""
"ageCat2","0.999942375950049","0.999929136823029","",""
"ageCat3","0.999932275991398","1","",""
"ageCat4","0.999908918578205","1.00021846452865","",""
"ageCat5","0.999902407672444","1.0001469691888","",""
"ageCat6","1.00006960519712","1.00003980858183","",""
"ageCat7","0.999808242437932","1.00010830849297","",""
"ageCat8","0.999371837426934","1.0003592984831","",""
"","","","",""
"ageCat1","1.00012048641401","0.999640824874575","relative.cycle.speed",""
"ageCat2","0.999960489645843","0.999943717324646","",""
"ageCat3","0.999961278320876","1","",""
"ageCat4","0.999985472320966","1.00003554415746","",""
"ageCat5","0.99999426213781","1.00003827787909","",""
"ageCat6","1.00005718089636","0.999940130666234","",""
"ageCat7","1.00014793118793","1.00003699270565","",""
"ageCat8","0.999863068282798","0.999995429434291","",""
"","","","",""
"ageCat1","0.35293839300943","0.0806923764013796","relative.walk.time","zcta15"
"ageCat2","1.30456408629042","1.33560890468568","",""
"ageCat3","0.729866359713976","1","",""
"ageCat4","0.876045034843399","0.651436918612107","",""
"ageCat5","0.957128263703873","0.335217633031142","",""
"ageCat6","0.564150527629949","0.770089720507017","",""
"ageCat7","0.318022438489254","0.732216338888692","",""
"ageCat8","0.0912264926876588","0.522572767702249","",""
"","","","",""
"ageCat1","0","0","relative.cycle.time",""
"ageCat2","2.32924339089726","2.40000579503912","",""
"ageCat3","1.66062403254863","1","",""
"ageCat4","1.30502787463958","1.17734068610738","",""
"ageCat5","0.416979337592308","0.190412507978295","",""
"ageCat6","0.628307224444156","0","",""
"ageCat7","0.422006002680191","0","",""
"ageCat8","0.282066498642095","0","",""
"","","","",""
"ageCat1","0.997165404594944","0.988677002103387","relative.walk.speed",""
"ageCat2","1.00104133392569","0.999935090679931","",""
"ageCat3","1.0014129905529","1","",""
"ageCat4","1.00065848082289","1.00159690509689","",""
"ageCat5","1.00064264844738","1.00104838130964","",""
"ageCat6","1.00161150663665","1.00041001100341","",""
"ageCat7","0.99961726854053","1.0000288731405","",""
"ageCat8","0.999467541583804","1.00128444161462","",""
"","","","",""
"ageCat1","0","0","relative.cycle.speed",""
"ageCat2","1.00043793628639","0.999930786267996","",""
"ageCat3","1.00004549669432","1","",""
"ageCat4","1.00036342262766","0.999930786267996","",""
"ageCat5","1.00056341361601","1.00055535265542","",""
"ageCat6","1.00020931852044","0","",""
"ageCat7","0.998092678205003","0","",""
"ageCat8","0.996564015943861","0","",""
"","","","",""
"ageCat1","0","0","relative.walk.time","zcta16"
"ageCat2","9.87205789521147","6.55480656506448","",""
"ageCat3","2.87937239292238","1","",""
"ageCat4","1.74207664631928","0.974501758499414","",""
"ageCat5","1.53950762016413","4.82250146541618","",""
"ageCat6","0","0","",""
"ageCat7","2.54054318093005","1.25260518431679","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0.986677462093332","0","relative.cycle.time",""
"ageCat2","0.824576204010916","0","",""
"ageCat3","1.71954114872013","1","",""
"ageCat4","0.180421529261867","0.0868470371083355","",""
"ageCat5","0.0392094803474165","0.508151773884882","",""
"ageCat6","0.0734211688502871","0","",""
"ageCat7","0.516524363315178","0.595670379639171","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0","0","relative.walk.speed",""
"ageCat2","0.99098839532839","0.990825660249178","",""
"ageCat3","0.989395194697597","1","",""
"ageCat4","0.990853500177075","0.987844835702853","",""
"ageCat5","0.993975306193286","0.991596742578359","",""
"ageCat6","0","0","",""
"ageCat7","0.987855644934114","0.992762976913473","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","1.00014723203769","0","relative.cycle.speed",""
"ageCat2","1.00086831872265","0","",""
"ageCat3","1.00002526923741","1","",""
"ageCat4","0.998669909686084","0.99957669739306","",""
"ageCat5","1.00146148595627","0.999671876889384","",""
"ageCat6","1.00014723203769","0","",""
"ageCat7","1.00014723203769","1.0006278409911","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0.310028717675885","0.511118666895448","relative.walk.time","zcta17"
"ageCat2","1.96309326702475","2.20885414943094","",""
"ageCat3","1.03935931618655","1","",""
"ageCat4","0.885593909628899","1.10303624492969","",""
"ageCat5","0.889003089487839","0.815077930461916","",""
"ageCat6","0.71764685954745","0.923131657528827","",""
"ageCat7","0.802209119995437","0.813783542917659","",""
"ageCat8","0.41382436421126","0.662096779686966","",""
"","","","",""
"ageCat1","0.479438206026891","0.551102013057357","relative.cycle.time",""
"ageCat2","2.91671937988481","1.46753408899664","",""
"ageCat3","2.31370445468202","1","",""
"ageCat4","1.64585657109302","0.705680808758747","",""
"ageCat5","0.976777061670237","0.489076996641145","",""
"ageCat6","0.659891142869083","0.298531616272232","",""
"ageCat7","0.638995292013724","0.347310782602429","",""
"ageCat8","1.5582876881995","0.142678463367595","",""
"","","","",""
"ageCat1","0.999858605755743","0.999921528499388","relative.walk.speed",""
"ageCat2","1.00018682077615","1.00016947784414","",""
"ageCat3","1.00017292885066","1","",""
"ageCat4","1.00008702257611","1.00025024784114","",""
"ageCat5","1.00029254815192","1.00030378065872","",""
"ageCat6","1.00026775769909","1.00012082145528","",""
"ageCat7","1.00005009514311","1.00035791300666","",""
"ageCat8","1.00043129839898","0.999889404641189","",""
"","","","",""
"ageCat1","1.00012512826655","0.999973332057151","relative.cycle.speed",""
"ageCat2","1.0002189566225","1.00021904273677","",""
"ageCat3","1.0001635584565","1","",""
"ageCat4","1.00022699834602","1.00008121682927","",""
"ageCat5","1.00019409057121","1.00025101137584","",""
"ageCat6","1.00017065886512","1.00027306192224","",""
"ageCat7","1.00024813441869","0.999661147576853","",""
"ageCat8","1.0000558583648","0.999848750059562","",""
"","","","",""
"ageCat1","0.0557869775252012","0","relative.walk.time","zcta18"
"ageCat2","2.16403393489378","1.61886100091706","",""
"ageCat3","0.861515296751533","1","",""
"ageCat4","0.536923948742293","0.813664420801691","",""
"ageCat5","0.73855581442916","0.530278944343171","",""
"ageCat6","0.236447794973157","0.255618619393638","",""
"ageCat7","0.241590095386022","1.64894783893472","",""
"ageCat8","0.361260713521632","0.101431330643268","",""
